"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"1273","2013-07-02 06:54:40","2013-07-02 07:15:53","128","MacDougal St & Prince St","40.72710258","-74.00297088","525","W 34 St & 11 Ave","40.75594159","-74.0021163","15514","Subscriber","1963","2"
"531","2013-07-02 06:54:46","2013-07-02 07:03:37","439","E 4 St & 2 Ave","40.7262807","-73.98978041","419","Carlton Ave & Park Ave","40.69580705","-73.97355569","15063","Subscriber","1985","2"
"318","2013-07-02 06:55:13","2013-07-02 07:00:31","434","9 Ave & W 18 St","40.74317449","-74.00366443","446","W 24 St & 7 Ave","40.74487634","-73.99529885","17022","Subscriber","1986","2"
"609","2013-07-02 06:55:14","2013-07-02 07:05:23","480","W 53 St & 10 Ave","40.76669671","-73.99061728","484","W 44 St & 5 Ave","40.75500254","-73.98014437","18935","Subscriber","1987","1"
"591","2013-07-02 06:55:15","2013-07-02 07:05:06","450","W 49 St & 8 Ave","40.76227205","-73.98788205","514","12 Ave & W 40 St","40.76087502","-74.00277668","16167","Subscriber","1987","1"
"1123","2013-07-02 06:55:21","2013-07-02 07:14:04","492","W 33 St & 7 Ave","40.75019995","-73.99093085","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","16323","Subscriber","1981","1"
"150","2013-07-02 06:55:22","2013-07-02 06:57:52","368","Carmine St & 6 Ave","40.73038599","-74.00214988","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","15948","Subscriber","1949","1"
"678","2013-07-02 06:55:32","2013-07-02 07:06:50","144","Nassau St & Navy St","40.69839895","-73.98068914","320","Church St & Leonard St","40.71743998","-74.00583475","19178","Subscriber","1976","1"
"120","2013-07-02 06:55:35","2013-07-02 06:57:35","391","Clark St & Henry St","40.69760127","-73.99344559","407","Henry St & Poplar St","40.700469","-73.991454","15661","Subscriber","1981","1"
"396","2013-07-02 06:55:45","2013-07-02 07:02:21","2003","1 Ave & E 18 St","40.73416059","-73.98024289","461","E 20 St & 2 Ave","40.73587678","-73.98205027","15894","Subscriber","1957","2"
"1255","2013-07-02 06:55:45","2013-07-02 07:16:40","489","10 Ave & W 28 St","40.75066386","-74.00176802","342","Columbia St & Rivington St","40.71739973","-73.98016555","17201","Subscriber","1983","2"
"160","2013-07-02 06:55:53","2013-07-02 06:58:33","304","Broadway & Battery Pl","40.70463334","-74.01361706","337","Old Slip & Front St","40.7037992","-74.00838676","17845","Subscriber","1982","1"
"737","2013-07-02 06:55:55","2013-07-02 07:08:12","453","W 22 St & 8 Ave","40.74475148","-73.99915362","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","16115","Subscriber","1985","2"
"246","2013-07-02 06:55:58","2013-07-02 07:00:04","150","E 2 St & Avenue C","40.7208736","-73.98085795","428","E 3 St & 1 Ave","40.72467721","-73.98783413","15359","Subscriber","1985","2"
"595","2013-07-02 06:56:03","2013-07-02 07:05:58","518","E 39 St & 2 Ave","40.74780373","-73.9734419","538","W 49 St & 5 Ave","40.75795248","-73.97787642","14588","Subscriber","1964","1"
"694","2013-07-02 06:56:06","2013-07-02 07:07:40","160","E 37 St & Lexington Ave","40.748238","-73.978311","352","W 56 St & 6 Ave","40.76340613","-73.97722479","15412","Subscriber","1974","1"
"287","2013-07-02 06:56:26","2013-07-02 07:01:13","146","Hudson St & Reade St","40.71625008","-74.0091059","329","Greenwich St & N Moore St","40.72043411","-74.01020609","17128","Subscriber","1979","1"
"751","2013-07-02 06:56:27","2013-07-02 07:08:58","152","Warren St & Church St","40.71473993","-74.00910627","359","E 47 St & Park Ave","40.75510267","-73.97498696","15977","Subscriber","1975","1"
"259","2013-07-02 06:56:28","2013-07-02 07:00:47","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","486","Broadway & W 29 St","40.7462009","-73.98855723","18671","Subscriber","1975","1"
"477","2013-07-02 06:56:34","2013-07-02 07:04:31","545","E 23 St & 1 Ave","40.736502","-73.97809472","446","W 24 St & 7 Ave","40.74487634","-73.99529885","18035","Subscriber","1981","2"
"603","2013-07-02 06:56:41","2013-07-02 07:06:44","346","Bank St & Hudson St","40.73652889","-74.00618026","329","Greenwich St & N Moore St","40.72043411","-74.01020609","14774","Subscriber","1980","1"
"600","2013-07-02 06:56:47","2013-07-02 07:06:47","468","Broadway & W 55 St","40.7652654","-73.98192338","267","Broadway & W 36 St","40.75097711","-73.98765428","17171","Subscriber","1986","1"
"1239","2013-07-02 06:57:08","2013-07-02 07:17:47","499","Broadway & W 60 St","40.76915505","-73.98191841","404","9 Ave & W 14 St","40.7405826","-74.00550867","18261","Subscriber","1978","1"
"240","2013-07-02 06:57:12","2013-07-02 07:01:12","387","Centre St & Chambers St","40.71273266","-74.0046073","309","Murray St & West St","40.7149787","-74.013012","16124","Subscriber","1978","1"
"396","2013-07-02 06:57:12","2013-07-02 07:03:48","444","Broadway & W 24 St","40.7423543","-73.98915076","545","E 23 St & 1 Ave","40.736502","-73.97809472","18255","Subscriber","1975","1"
"369","2013-07-02 06:57:13","2013-07-02 07:03:22","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","521","8 Ave & W 31 St","40.75044999","-73.99481051","17800","Subscriber","1991","1"
"923","2013-07-02 06:57:15","2013-07-02 07:12:38","301","E 2 St & Avenue B","40.72217444","-73.98368779","358","Christopher St & Greenwich St","40.73291553","-74.00711384","18294","Subscriber","1980","1"
"794","2013-07-02 06:57:18","2013-07-02 07:10:32","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","472","E 32 St & Park Ave","40.7457121","-73.98194829","14986","Subscriber","1987","2"
"749","2013-07-02 06:57:23","2013-07-02 07:09:52","505","6 Ave & W 33 St","40.74901271","-73.98848395","493","W 45 St & 6 Ave","40.7568001","-73.98291153","15109","Subscriber","1962","1"
"1053","2013-07-02 06:57:25","2013-07-02 07:14:58","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","2005","Railroad Ave & Kay Ave","40.70531194","-73.97100056","18523","Subscriber","1956","1"
"1244","2013-07-02 06:57:28","2013-07-02 07:18:12","432","E 7 St & Avenue A","40.72621788","-73.98379855","363","West Thames St","40.70834698","-74.01713445","18559","Subscriber","1957","2"
"1053","2013-07-02 06:57:30","2013-07-02 07:15:03","518","E 39 St & 2 Ave","40.74780373","-73.9734419","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","15662","Subscriber","1963","1"
"597","2013-07-02 06:57:33","2013-07-02 07:07:30","532","S 5 Pl & S 4 St","40.710451","-73.960876","356","Bialystoker Pl & Delancey St","40.71622644","-73.98261206","17165","Subscriber","1986","1"
"458","2013-07-02 06:57:34","2013-07-02 07:05:12","477","W 41 St & 8 Ave","40.75640548","-73.9900262","499","Broadway & W 60 St","40.76915505","-73.98191841","19219","Subscriber","1982","1"
"496","2013-07-02 06:57:37","2013-07-02 07:05:53","2003","1 Ave & E 18 St","40.73416059","-73.98024289","518","E 39 St & 2 Ave","40.74780373","-73.9734419","16891","Customer",\N,"0"
"664","2013-07-02 06:57:38","2013-07-02 07:08:42","254","W 11 St & 6 Ave","40.73532427","-73.99800419","459","W 20 St & 11 Ave","40.746745","-74.007756","20134","Subscriber","1961","1"
"607","2013-07-02 06:57:49","2013-07-02 07:07:56","501","FDR Drive & E 35 St","40.744219","-73.97121214","464","E 56 St & 3 Ave","40.75934501","-73.96759673","19378","Subscriber","1966","1"
"696","2013-07-02 06:57:50","2013-07-02 07:09:26","394","E 9 St & Avenue C","40.72521311","-73.97768752","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","17124","Subscriber","1962","1"
"498","2013-07-02 06:57:52","2013-07-02 07:06:10","501","FDR Drive & E 35 St","40.744219","-73.97121214","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","18674","Subscriber","1982","1"
"715","2013-07-02 06:57:56","2013-07-02 07:09:51","439","E 4 St & 2 Ave","40.7262807","-73.98978041","319","Park Pl & Church St","40.71336124","-74.00937622","18861","Subscriber","1985","2"
"520","2013-07-02 06:58:00","2013-07-02 07:06:40","459","W 20 St & 11 Ave","40.746745","-74.007756","475","E 16 St & Irving Pl","40.73524276","-73.98758561","19008","Subscriber","1972","1"
"2066","2013-07-02 06:58:02","2013-07-02 07:32:28","363","West Thames St","40.70834698","-74.01713445","529","W 42 St & 8 Ave","40.7575699","-73.99098507","18940","Subscriber","1954","1"
"496","2013-07-02 06:58:11","2013-07-02 07:06:27","308","St James Pl & Oliver St","40.71307916","-73.99851193","376","John St & William St","40.70862144","-74.00722156","15985","Subscriber","1983","2"
"392","2013-07-02 06:58:14","2013-07-02 07:04:46","492","W 33 St & 7 Ave","40.75019995","-73.99093085","517","Pershing Square S","40.75149263","-73.97798848","17156","Subscriber","1970","1"
"1112","2013-07-02 06:58:15","2013-07-02 07:16:47","328","Watts St & Greenwich St","40.72405549","-74.00965965","508","W 46 St & 11 Ave","40.76341379","-73.99667444","18506","Subscriber","1974","1"
"1346","2013-07-02 06:58:25","2013-07-02 07:20:51","340","Madison St & Clinton St","40.71269042","-73.98776323","517","Pershing Square S","40.75149263","-73.97798848","14535","Subscriber","1981","1"
"2179","2013-07-02 06:58:29","2013-07-02 07:34:48","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","464","E 56 St & 3 Ave","40.75934501","-73.96759673","16011","Subscriber","1983","1"
"1757","2013-07-02 06:58:32","2013-07-02 07:27:49","72","W 52 St & 11 Ave","40.76727216","-73.99392888","363","West Thames St","40.70834698","-74.01713445","20289","Subscriber","1965","2"
"524","2013-07-02 06:58:37","2013-07-02 07:07:21","445","E 10 St & Avenue A","40.72740794","-73.98142006","520","W 52 St & 5 Ave","40.75992262","-73.97648516","16038","Subscriber","1990","2"
"203","2013-07-02 06:58:39","2013-07-02 07:02:02","439","E 4 St & 2 Ave","40.7262807","-73.98978041","229","Great Jones St","40.72743423","-73.99379025","17421","Subscriber","1956","1"
"1108","2013-07-02 06:58:48","2013-07-02 07:17:16","229","Great Jones St","40.72743423","-73.99379025","477","W 41 St & 8 Ave","40.75640548","-73.9900262","16781","Subscriber","1950","1"
"305","2013-07-02 06:58:55","2013-07-02 07:04:00","492","W 33 St & 7 Ave","40.75019995","-73.99093085","493","W 45 St & 6 Ave","40.7568001","-73.98291153","15952","Subscriber","1968","1"
"455","2013-07-02 06:59:00","2013-07-02 07:06:35","308","St James Pl & Oliver St","40.71307916","-73.99851193","376","John St & William St","40.70862144","-74.00722156","15981","Customer",\N,"0"
"428","2013-07-02 06:59:00","2013-07-02 07:06:08","495","W 47 St & 10 Ave","40.76269882","-73.99301222","469","Broadway & W 53 St","40.76344058","-73.98268129","15287","Subscriber","1978","1"
"567","2013-07-02 06:59:01","2013-07-02 07:08:28","407","Henry St & Poplar St","40.700469","-73.991454","343","Clinton Ave & Flushing Ave","40.69794","-73.96986848","18131","Subscriber","1984","1"
"479","2013-07-02 06:59:01","2013-07-02 07:07:00","501","FDR Drive & E 35 St","40.744219","-73.97121214","359","E 47 St & Park Ave","40.75510267","-73.97498696","19142","Subscriber","1975","1"
"254","2013-07-02 06:59:08","2013-07-02 07:03:22","435","W 21 St & 6 Ave","40.74173969","-73.99415556","383","Greenwich Ave & Charles St","40.735238","-74.000271","19640","Subscriber","1986","1"
"647","2013-07-02 06:59:17","2013-07-02 07:10:04","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","359","E 47 St & Park Ave","40.75510267","-73.97498696","17464","Subscriber","1971","1"
"793","2013-07-02 06:59:22","2013-07-02 07:12:35","501","FDR Drive & E 35 St","40.744219","-73.97121214","484","W 44 St & 5 Ave","40.75500254","-73.98014437","18030","Subscriber","1965","1"
"234","2013-07-02 06:59:23","2013-07-02 07:03:17","363","West Thames St","40.70834698","-74.01713445","427","State St","40.70251526","-74.01427023","16260","Subscriber","1975","1"
"810","2013-07-02 06:59:29","2013-07-02 07:12:59","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","457","Broadway & W 58 St","40.76695317","-73.98169333","15802","Subscriber","1962","1"
"764","2013-07-02 06:59:29","2013-07-02 07:12:13","472","E 32 St & Park Ave","40.7457121","-73.98194829","493","W 45 St & 6 Ave","40.7568001","-73.98291153","18538","Subscriber","1977","2"
"631","2013-07-02 06:59:34","2013-07-02 07:10:05","501","FDR Drive & E 35 St","40.744219","-73.97121214","517","Pershing Square S","40.75149263","-73.97798848","17925","Subscriber","1969","1"
"432","2013-07-02 07:00:06","2013-07-02 07:07:18","513","W 56 St & 10 Ave","40.768254","-73.988639","510","W 51 St & 6 Ave","40.7606597","-73.98042047","15157","Subscriber","1977","1"
"601","2013-07-02 07:00:07","2013-07-02 07:10:08","315","South St & Gouverneur Ln","40.70355377","-74.00670227","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","18997","Subscriber","1977","1"
"191","2013-07-02 07:00:10","2013-07-02 07:03:21","382","University Pl & E 14 St","40.73492695","-73.99200509","402","Broadway & E 22 St","40.7403432","-73.98955109","16667","Subscriber","1974","1"
"515","2013-07-02 07:00:25","2013-07-02 07:09:00","501","FDR Drive & E 35 St","40.744219","-73.97121214","359","E 47 St & Park Ave","40.75510267","-73.97498696","19727","Subscriber","1962","1"
"728","2013-07-02 07:00:37","2013-07-02 07:12:45","501","FDR Drive & E 35 St","40.744219","-73.97121214","500","Broadway & W 51 St","40.76228826","-73.98336183","15905","Subscriber","1970","1"
"417","2013-07-02 07:00:56","2013-07-02 07:07:53","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","17079","Subscriber","1972","2"
"1108","2013-07-02 07:00:56","2013-07-02 07:19:24","325","E 19 St & 3 Ave","40.73624527","-73.98473765","305","E 58 St & 3 Ave","40.76095756","-73.96724467","19716","Subscriber","1961","1"
"463","2013-07-02 07:00:58","2013-07-02 07:08:41","490","8 Ave & W 33 St","40.751551","-73.993934","167","E 39 St & 3 Ave","40.7489006","-73.97604882","20358","Subscriber","1974","1"
"444","2013-07-02 07:01:16","2013-07-02 07:08:40","293","Lafayette St & E 8 St","40.73028666","-73.9907647","475","E 16 St & Irving Pl","40.73524276","-73.98758561","16994","Subscriber","1964","1"
"1203","2013-07-02 07:01:21","2013-07-02 07:21:24","335","Washington Pl & Broadway","40.72903917","-73.99404649","469","Broadway & W 53 St","40.76344058","-73.98268129","17102","Subscriber","1963","1"
"322","2013-07-02 07:01:21","2013-07-02 07:06:43","470","W 20 St & 8 Ave","40.74345335","-74.00004031","402","Broadway & E 22 St","40.7403432","-73.98955109","16469","Subscriber","1969","1"
"345","2013-07-02 07:01:22","2013-07-02 07:07:07","483","E 12 St & 3 Ave","40.73223272","-73.98889957","479","9 Ave & W 45 St","40.76019252","-73.9912551","20335","Subscriber","1977","1"
"676","2013-07-02 07:01:24","2013-07-02 07:12:40","479","9 Ave & W 45 St","40.76019252","-73.9912551","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","19325","Subscriber","1977","1"
"700","2013-07-02 07:01:25","2013-07-02 07:13:05","320","Church St & Leonard St","40.71743998","-74.00583475","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","19276","Subscriber","1958","2"
"381","2013-07-02 07:01:31","2013-07-02 07:07:52","513","W 56 St & 10 Ave","40.768254","-73.988639","499","Broadway & W 60 St","40.76915505","-73.98191841","20277","Subscriber","1973","2"
"635","2013-07-02 07:01:43","2013-07-02 07:12:18","263","Elizabeth St & Hester St","40.71729","-73.996375","475","E 16 St & Irving Pl","40.73524276","-73.98758561","17824","Subscriber","1984","1"
"1670","2013-07-02 07:01:46","2013-07-02 07:29:36","477","W 41 St & 8 Ave","40.75640548","-73.9900262","224","Spruce St & Nassau St","40.71146364","-74.00552427","20575","Subscriber","1978","1"
"340","2013-07-02 07:01:51","2013-07-02 07:07:31","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","329","Greenwich St & N Moore St","40.72043411","-74.01020609","20311","Subscriber","1973","1"
"3462","2013-07-02 07:01:58","2013-07-02 07:59:40","406","Hicks St & Montague St","40.69512845","-73.99595065","426","West St & Chambers St","40.71754834","-74.01322069","16110","Customer",\N,"0"
"432","2013-07-02 07:02:01","2013-07-02 07:09:13","546","E 30 St & Park Ave S","40.74444921","-73.98303529","458","11 Ave & W 27 St","40.751396","-74.005226","15738","Subscriber","1971","1"
"784","2013-07-02 07:02:05","2013-07-02 07:15:09","439","E 4 St & 2 Ave","40.7262807","-73.98978041","426","West St & Chambers St","40.71754834","-74.01322069","20044","Subscriber","1990","2"
"1428","2013-07-02 07:02:14","2013-07-02 07:26:02","312","Allen St & E Houston St","40.722055","-73.989111","377","6 Ave & Canal St","40.72243797","-74.00566443","19802","Customer",\N,"0"
"879","2013-07-02 07:02:18","2013-07-02 07:16:57","529","W 42 St & 8 Ave","40.7575699","-73.99098507","464","E 56 St & 3 Ave","40.75934501","-73.96759673","15452","Customer",\N,"0"
"228","2013-07-02 07:02:22","2013-07-02 07:06:10","353","S Portland Ave & Hanson Pl","40.68539567","-73.97431458","83","Atlantic Ave & Fort Greene Pl","40.68382604","-73.97632328","16746","Subscriber","1980","2"
"662","2013-07-02 07:02:26","2013-07-02 07:13:28","426","West St & Chambers St","40.71754834","-74.01322069","427","State St","40.70251526","-74.01427023","15984","Customer",\N,"0"
"455","2013-07-02 07:02:36","2013-07-02 07:10:11","127","Barrow St & Hudson St","40.73172428","-74.00674436","426","West St & Chambers St","40.71754834","-74.01322069","16236","Subscriber","1979","2"
"686","2013-07-02 07:02:41","2013-07-02 07:14:07","490","8 Ave & W 33 St","40.751551","-73.993934","536","1 Ave & E 30 St","40.74144387","-73.97536082","17952","Subscriber","1979","1"
"821","2013-07-02 07:02:42","2013-07-02 07:16:23","116","W 17 St & 8 Ave","40.74177603","-74.00149746","479","9 Ave & W 45 St","40.76019252","-73.9912551","17854","Subscriber","1977","2"
"657","2013-07-02 07:02:43","2013-07-02 07:13:40","477","W 41 St & 8 Ave","40.75640548","-73.9900262","402","Broadway & E 22 St","40.7403432","-73.98955109","18333","Subscriber","1971","1"
"338","2013-07-02 07:02:44","2013-07-02 07:08:22","328","Watts St & Greenwich St","40.72405549","-74.00965965","329","Greenwich St & N Moore St","40.72043411","-74.01020609","19897","Subscriber","1986","1"
"85","2013-07-02 07:02:53","2013-07-02 07:04:18","482","W 15 St & 7 Ave","40.73935542","-73.99931783","482","W 15 St & 7 Ave","40.73935542","-73.99931783","19064","Subscriber","1983","1"
"1406","2013-07-02 07:02:54","2013-07-02 07:26:20","357","E 11 St & Broadway","40.73261787","-73.99158043","304","Broadway & Battery Pl","40.70463334","-74.01361706","16604","Customer",\N,"0"
"954","2013-07-02 07:03:03","2013-07-02 07:18:57","477","W 41 St & 8 Ave","40.75640548","-73.9900262","347","W Houston St & Hudson St","40.72873888","-74.00748842","19791","Subscriber","1969","1"
"321","2013-07-02 07:03:08","2013-07-02 07:08:29","357","E 11 St & Broadway","40.73261787","-73.99158043","375","Mercer St & Bleecker St","40.72679454","-73.99695094","19828","Subscriber","1976","1"
"514","2013-07-02 07:03:11","2013-07-02 07:11:45","290","2 Ave & E 58 St","40.76020258","-73.96478473","167","E 39 St & 3 Ave","40.7489006","-73.97604882","19697","Subscriber","1980","1"
"1075","2013-07-02 07:03:23","2013-07-02 07:21:18","349","Rivington St & Ridge St","40.71850211","-73.98329859","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","19951","Subscriber","1983","2"
"887","2013-07-02 07:03:50","2013-07-02 07:18:37","477","W 41 St & 8 Ave","40.75640548","-73.9900262","464","E 56 St & 3 Ave","40.75934501","-73.96759673","20566","Subscriber","1964","1"
"679","2013-07-02 07:03:54","2013-07-02 07:15:13","492","W 33 St & 7 Ave","40.75019995","-73.99093085","352","W 56 St & 6 Ave","40.76340613","-73.97722479","15458","Subscriber","1966","1"
"635","2013-07-02 07:03:58","2013-07-02 07:14:33","492","W 33 St & 7 Ave","40.75019995","-73.99093085","402","Broadway & E 22 St","40.7403432","-73.98955109","20260","Subscriber","1979","1"
"415","2013-07-02 07:04:06","2013-07-02 07:11:01","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","510","W 51 St & 6 Ave","40.7606597","-73.98042047","15182","Subscriber","1973","1"
"329","2013-07-02 07:04:06","2013-07-02 07:09:35","477","W 41 St & 8 Ave","40.75640548","-73.9900262","485","W 37 St & 5 Ave","40.75038009","-73.98338988","18926","Subscriber","1951","0"
"467","2013-07-02 07:04:11","2013-07-02 07:11:58","469","Broadway & W 53 St","40.76344058","-73.98268129","359","E 47 St & Park Ave","40.75510267","-73.97498696","18696","Subscriber","1978","1"
"273","2013-07-02 07:04:11","2013-07-02 07:08:44","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","319","Park Pl & Church St","40.71336124","-74.00937622","14931","Subscriber","1985","1"
"1024","2013-07-02 07:04:21","2013-07-02 07:21:25","462","W 22 St & 10 Ave","40.74691959","-74.00451887","498","Broadway & W 32 St","40.74854862","-73.98808416","19308","Subscriber","1981","1"
"427","2013-07-02 07:04:26","2013-07-02 07:11:33","495","W 47 St & 10 Ave","40.76269882","-73.99301222","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","16333","Subscriber","1976","1"
"1878","2013-07-02 07:04:30","2013-07-02 07:35:48","422","W 59 St & 10 Ave","40.770513","-73.988038","2003","1 Ave & E 18 St","40.73416059","-73.98024289","19608","Subscriber","1970","2"
"989","2013-07-02 07:04:41","2013-07-02 07:21:10","482","W 15 St & 7 Ave","40.73935542","-73.99931783","359","E 47 St & Park Ave","40.75510267","-73.97498696","18436","Subscriber","1983","1"
"484","2013-07-02 07:04:43","2013-07-02 07:12:47","488","W 39 St & 9 Ave","40.75645824","-73.99372222","116","W 17 St & 8 Ave","40.74177603","-74.00149746","15814","Subscriber","1954","1"
"902","2013-07-02 07:04:44","2013-07-02 07:19:46","251","Mott St & Prince St","40.72317958","-73.99480012","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","19318","Subscriber","1978","2"
"739","2013-07-02 07:04:44","2013-07-02 07:17:03","357","E 11 St & Broadway","40.73261787","-73.99158043","301","E 2 St & Avenue B","40.72217444","-73.98368779","19143","Customer",\N,"0"
"983","2013-07-02 07:04:45","2013-07-02 07:21:08","310","State St & Smith St","40.68926942","-73.98912867","494","W 26 St & 8 Ave","40.74734825","-73.99723551","17686","Subscriber","1983","1"
"620","2013-07-02 07:04:46","2013-07-02 07:15:06","529","W 42 St & 8 Ave","40.7575699","-73.99098507","444","Broadway & W 24 St","40.7423543","-73.98915076","18211","Subscriber","1965","1"
"320","2013-07-02 07:04:56","2013-07-02 07:10:16","485","W 37 St & 5 Ave","40.75038009","-73.98338988","528","2 Ave & E 31 St","40.74290902","-73.97706058","20176","Subscriber","1968","1"
"727","2013-07-02 07:05:00","2013-07-02 07:17:07","385","E 55 St & 2 Ave","40.75797322","-73.96603308","498","Broadway & W 32 St","40.74854862","-73.98808416","19040","Subscriber","1982","1"
"1317","2013-07-02 07:05:04","2013-07-02 07:27:01","514","12 Ave & W 40 St","40.76087502","-74.00277668","498","Broadway & W 32 St","40.74854862","-73.98808416","18812","Subscriber","1953","1"
"631","2013-07-02 07:05:19","2013-07-02 07:15:50","465","Broadway & W 41 St","40.75513557","-73.98658032","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","18055","Subscriber","1976","1"
"758","2013-07-02 07:05:33","2013-07-02 07:18:11","490","8 Ave & W 33 St","40.751551","-73.993934","72","W 52 St & 11 Ave","40.76727216","-73.99392888","16278","Subscriber","1983","1"
"906","2013-07-02 07:05:36","2013-07-02 07:20:42","383","Greenwich Ave & Charles St","40.735238","-74.000271","523","W 38 St & 8 Ave","40.75466591","-73.99138152","17670","Customer",\N,"0"
"278","2013-07-02 07:05:47","2013-07-02 07:10:25","345","W 13 St & 6 Ave","40.73649403","-73.99704374","444","Broadway & W 24 St","40.7423543","-73.98915076","18310","Subscriber","1981","1"
"962","2013-07-02 07:05:50","2013-07-02 07:21:52","254","W 11 St & 6 Ave","40.73532427","-73.99800419","484","W 44 St & 5 Ave","40.75500254","-73.98014437","16123","Subscriber","1985","1"
"588","2013-07-02 07:05:55","2013-07-02 07:15:43","477","W 41 St & 8 Ave","40.75640548","-73.9900262","444","Broadway & W 24 St","40.7423543","-73.98915076","15951","Subscriber","1976","1"
"530","2013-07-02 07:05:56","2013-07-02 07:14:46","468","Broadway & W 55 St","40.7652654","-73.98192338","305","E 58 St & 3 Ave","40.76095756","-73.96724467","15447","Subscriber","1983","2"
"650","2013-07-02 07:05:56","2013-07-02 07:16:46","495","W 47 St & 10 Ave","40.76269882","-73.99301222","495","W 47 St & 10 Ave","40.76269882","-73.99301222","15656","Subscriber","1987","1"
"114","2013-07-02 07:06:01","2013-07-02 07:07:55","423","W 54 St & 9 Ave","40.76584941","-73.98690506","469","Broadway & W 53 St","40.76344058","-73.98268129","16127","Subscriber","1984","1"
"1293","2013-07-02 07:06:02","2013-07-02 07:27:35","405","Washington St & Gansevoort St","40.739323","-74.008119","360","William St & Pine St","40.70717936","-74.00887308","19153","Subscriber","1979","1"
"817","2013-07-02 07:06:05","2013-07-02 07:19:42","507","E 25 St & 2 Ave","40.73912601","-73.97973776","137","E 56 St & Madison Ave","40.761628","-73.972924","17943","Subscriber","1945","1"
"682","2013-07-02 07:06:13","2013-07-02 07:17:35","470","W 20 St & 8 Ave","40.74345335","-74.00004031","352","W 56 St & 6 Ave","40.76340613","-73.97722479","19481","Subscriber","1984","1"
"244","2013-07-02 07:06:15","2013-07-02 07:10:19","510","W 51 St & 6 Ave","40.7606597","-73.98042047","426","West St & Chambers St","40.71754834","-74.01322069","19220","Subscriber","1977","1"
"295","2013-07-02 07:06:18","2013-07-02 07:11:13","517","Pershing Square S","40.75149263","-73.97798848","509","9 Ave & W 22 St","40.7454973","-74.00197139","17288","Subscriber","1988","1"
"997","2013-07-02 07:06:19","2013-07-02 07:22:56","477","W 41 St & 8 Ave","40.75640548","-73.9900262","521","8 Ave & W 31 St","40.75044999","-73.99481051","14939","Subscriber","1980","2"
"559","2013-07-02 07:06:25","2013-07-02 07:15:44","444","Broadway & W 24 St","40.7423543","-73.98915076","128","MacDougal St & Prince St","40.72710258","-74.00297088","18291","Subscriber","1984","1"
"538","2013-07-02 07:06:28","2013-07-02 07:15:26","303","Mercer St & Spring St","40.72362738","-73.99949601","497","E 17 St & Broadway","40.73704984","-73.99009296","20135","Subscriber","1962","1"
"334","2013-07-02 07:06:41","2013-07-02 07:12:15","513","W 56 St & 10 Ave","40.768254","-73.988639","499","Broadway & W 60 St","40.76915505","-73.98191841","17827","Subscriber","1959","1"
"616","2013-07-02 07:06:45","2013-07-02 07:17:01","83","Atlantic Ave & Fort Greene Pl","40.68382604","-73.97632328","233","Joralemon St & Adams St","40.69246277","-73.98963911","15866","Subscriber","1981","2"
"770","2013-07-02 07:06:46","2013-07-02 07:19:36","477","W 41 St & 8 Ave","40.75640548","-73.9900262","510","W 51 St & 6 Ave","40.7606597","-73.98042047","17348","Subscriber","1979","1"
"855","2013-07-02 07:06:47","2013-07-02 07:21:02","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","15948","Subscriber","1978","1"
"612","2013-07-02 07:06:47","2013-07-02 07:16:59","448","W 37 St & 10 Ave","40.75660359","-73.9979009","474","5 Ave & E 29 St","40.7451677","-73.98683077","20527","Subscriber","1969","2"
"685","2013-07-02 07:06:47","2013-07-02 07:18:12","529","W 42 St & 8 Ave","40.7575699","-73.99098507","305","E 58 St & 3 Ave","40.76095756","-73.96724467","15685","Subscriber","1972","1"
